id,adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,temp,humidity,time,createdAt,updatedAt,roastId,roastStatus
17522,21442,2798,17627,16683,13733,22157,22461,22948,68.91000366,17.79999924,2024-03-21 09:11:59.399 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17523,21438,2797,17622,16663,13728,22155,22455,22948,68.93000031,17.79999924,2024-03-21 09:11:59.649 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17524,21436,2799,17609,16636,13708,22144,22440,22939,68.93000031,17.87999916,2024-03-21 09:11:59.878 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17525,21438,2798,17602,16634,13701,22149,22434,22932,68.91000366,17.80999947,2024-03-21 09:12:00.150 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17526,21440,2795,17588,16623,13815,22140,22430,22928,68.93000031,17.87999916,2024-03-21 09:12:00.407 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17527,21436,2794,17590,16621,13806,22144,22424,22934,68.91000366,17.80999947,2024-03-21 09:12:00.665 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17528,21425,2796,17584,16614,13795,22150,22418,22927,68.91000366,17.78000069,2024-03-21 09:12:00.907 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17529,21431,2796,17566,16617,13780,22137,22407,22924,68.93000031,17.77000046,2024-03-21 09:12:01.166 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17530,21419,2801,17565,16609,13765,22141,22403,22916,68.94000244,17.78000069,2024-03-21 09:12:01.415 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17531,21412,2794,17560,16606,13757,22141,22527,22912,68.94000244,17.82999992,2024-03-21 09:12:01.668 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17532,21409,2795,17541,16603,13754,22132,22515,22921,68.90000153,17.80999947,2024-03-21 09:12:01.918 +0700,2024-03-21 16:12:02.921 +0700,2024-03-21 16:12:02.921 +0700,55,3
17533,21418,2796,17540,16596,13736,22132,22514,22917,68.94000244,17.82999992,2024-03-21 09:12:02.163 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17534,21413,2792,17528,16585,13722,22127,22506,23037,68.91000366,17.85000038,2024-03-21 09:12:02.819 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17535,21409,2800,17528,16566,13698,22133,22505,23034,68.93000031,17.79999924,2024-03-21 09:12:02.839 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17536,21399,2795,17518,16549,13547,22122,22492,23032,68.94999695,17.80999947,2024-03-21 09:12:02.918 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17537,21407,2797,17505,16541,13536,22122,22485,23029,68.94000244,17.80999947,2024-03-21 09:12:03.177 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17538,21401,2800,17500,16531,13515,22118,22479,23021,68.93000031,17.85000038,2024-03-21 09:12:03.421 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17539,21394,2797,17501,16520,13496,22122,22477,23022,68.93000031,17.79999924,2024-03-21 09:12:03.667 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17540,21398,2796,17481,16513,13483,22115,22468,23009,68.93000031,17.84000015,2024-03-21 09:12:03.936 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17541,21400,2799,17465,16520,13477,22105,22462,23016,68.93000031,17.82999992,2024-03-21 09:12:04.175 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17542,21391,2795,17474,16493,13470,22103,22452,23009,68.93000031,17.80999947,2024-03-21 09:12:04.434 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17543,21394,2797,17463,16491,13469,22104,22454,23009,68.93000031,17.87999916,2024-03-21 09:12:04.681 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17544,21397,2797,17457,16495,13465,22105,22449,23008,68.94999695,17.77000046,2024-03-21 09:12:04.927 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17545,21389,2796,17454,16487,13453,22107,22446,23008,68.94999695,17.80999947,2024-03-21 09:12:05.190 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17546,21386,2791,17447,16483,13562,22109,22441,23008,68.91000366,17.82999992,2024-03-21 09:12:05.448 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17547,21392,2800,17443,16475,13539,22096,22429,23004,68.93000031,17.79999924,2024-03-21 09:12:05.697 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17548,21378,2797,17435,16459,13520,22095,22436,23003,68.94000244,17.77000046,2024-03-21 09:12:05.943 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17549,21376,2799,17432,16428,13512,22098,22427,22997,68.93000031,17.85000038,2024-03-21 09:12:06.206 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17550,21365,2795,17428,16413,13496,22095,22407,22989,68.94000244,17.85000038,2024-03-21 09:12:06.456 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17551,21365,2795,17422,16392,13481,22104,22410,22985,68.93000031,17.80999947,2024-03-21 09:12:06.707 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17552,21359,2798,17414,16377,13467,22098,22269,22982,68.94000244,17.86000061,2024-03-21 09:12:06.952 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17553,21368,2799,17404,16378,13458,22097,22271,22987,68.94000244,17.82999992,2024-03-21 09:12:07.203 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17554,21365,2797,17390,16376,13448,22088,22262,22980,68.94999695,17.86000061,2024-03-21 09:12:07.449 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17555,21363,2795,17391,16371,13442,22094,22262,22978,68.94000244,17.78000069,2024-03-21 09:12:07.717 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17556,21356,2796,17386,16376,13441,22096,22250,22972,68.94000244,17.82999992,2024-03-21 09:12:07.969 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17557,21353,2793,17375,16367,13298,22081,22241,22967,68.93000031,17.79999924,2024-03-21 09:12:08.226 +0700,2024-03-21 16:12:09.207 +0700,2024-03-21 16:12:09.207 +0700,55,3
17558,21358,2796,17365,16364,13285,22081,22235,22963,68.91000366,17.77000046,2024-03-21 09:12:08.461 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17559,21362,2797,17365,16362,13276,22082,22232,22962,68.93000031,17.75,2024-03-21 09:12:09.109 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17560,21364,2795,17356,16363,13273,22082,22225,22966,68.94000244,17.80999947,2024-03-21 09:12:09.131 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17561,21360,2794,17357,16366,13244,22082,22222,22966,68.94999695,17.78000069,2024-03-21 09:12:09.203 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17562,21355,2793,17346,16369,13226,22073,22222,22962,68.94000244,17.78000069,2024-03-21 09:12:09.486 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17563,21351,2795,17341,16362,13222,22078,22212,22960,68.94999695,17.86000061,2024-03-21 09:12:09.723 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17564,21349,2794,17329,16351,13209,22077,22205,22950,68.94000244,17.79999924,2024-03-21 09:12:09.965 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17565,21339,2793,17329,16350,13195,22069,22203,22949,68.94000244,17.80999947,2024-03-21 09:12:10.236 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17566,21333,2797,17311,16337,13307,22058,22190,22945,68.97000122,17.85000038,2024-03-21 09:12:10.488 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17567,21342,2795,17320,16350,13303,22074,22193,22945,68.94999695,17.80999947,2024-03-21 09:12:10.732 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17568,21337,2793,17314,16340,13296,22075,22189,22941,68.94999695,17.78000069,2024-03-21 09:12:10.982 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17569,21337,2792,17305,16333,13285,22060,22177,22938,68.97000122,17.85000038,2024-03-21 09:12:11.246 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17570,21336,2793,17303,16331,13272,22064,22175,22934,68.94999695,17.82999992,2024-03-21 09:12:11.498 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17571,21328,2798,17290,16320,13254,22058,22164,22928,68.94000244,17.78000069,2024-03-21 09:12:11.748 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17572,21322,2793,17294,16319,13244,22059,22162,22926,68.94999695,17.85000038,2024-03-21 09:12:12.005 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17573,21322,2797,17281,16317,13225,22052,22160,22926,68.94000244,17.80999947,2024-03-21 09:12:12.248 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17574,21316,2791,17272,16305,13205,22052,22155,22920,68.94000244,17.79999924,2024-03-21 09:12:12.487 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17575,21312,2797,17272,16300,13184,22059,22154,22920,68.94999695,17.82999992,2024-03-21 09:12:12.758 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17576,21320,2795,17265,16294,13052,22054,22271,22922,68.94999695,17.79999924,2024-03-21 09:12:12.996 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17577,21310,2794,17257,16287,13041,22053,22261,22781,68.94999695,17.80999947,2024-03-21 09:12:13.259 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17578,21308,2793,17248,16286,13033,22048,22260,22913,68.94000244,17.79999924,2024-03-21 09:12:13.508 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17579,21308,2793,17245,16280,13033,22051,22252,22780,68.94000244,17.85000038,2024-03-21 09:12:13.762 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17580,21308,2793,17238,16277,13033,22050,22247,22913,68.94000244,17.79999924,2024-03-21 09:12:14.018 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17581,21302,2798,17236,16272,13035,22043,22242,22778,68.94000244,17.85000038,2024-03-21 09:12:14.256 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17582,21309,2793,17234,16271,13026,22049,22240,22783,68.94999695,17.81999969,2024-03-21 09:12:14.528 +0700,2024-03-21 16:12:15.536 +0700,2024-03-21 16:12:15.536 +0700,55,3
17583,21301,2792,17230,16269,13010,22044,22236,22776,68.94000244,17.85000038,2024-03-21 09:12:14.768 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17584,21297,2793,17228,16254,12994,22051,22223,22772,68.97000122,17.85000038,2024-03-21 09:12:15.433 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17585,21297,2795,17224,16241,12987,22045,22223,22774,68.97000122,17.78000069,2024-03-21 09:12:15.453 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17586,21293,2797,17207,16234,12976,22035,22217,22770,68.94999695,17.80999947,2024-03-21 09:12:15.501 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17587,21296,2791,17197,16223,12963,22032,22208,22768,68.97000122,17.79999924,2024-03-21 09:12:15.779 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17588,21292,2793,17193,16218,12953,22030,22204,22764,68.94999695,17.82999992,2024-03-21 09:12:16.029 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17589,21294,2793,17188,16207,12934,22022,22194,22763,68.98000336,17.75,2024-03-21 09:12:16.268 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17590,21288,2798,17184,16202,13055,22030,22199,22761,68.98000336,17.77000046,2024-03-21 09:12:16.535 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17591,21286,2794,17186,16202,13054,22025,22195,22761,68.98000336,17.79999924,2024-03-21 09:12:16.788 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17592,21283,2796,17175,16199,13050,22034,22192,22756,68.94000244,17.78000069,2024-03-21 09:12:17.046 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17593,21280,2793,17173,16186,13039,22020,22182,22750,68.97000122,17.79999924,2024-03-21 09:12:17.282 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17594,21285,2795,17177,16193,13039,22029,22182,22745,68.94000244,17.82999992,2024-03-21 09:12:17.545 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17595,21282,2794,17169,16183,13016,22023,22181,22748,68.94999695,17.77000046,2024-03-21 09:12:17.789 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17596,21283,2797,17169,16178,13005,22014,22169,22742,68.94000244,17.82999992,2024-03-21 09:12:18.035 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17597,21287,2796,17165,16169,13008,22025,22170,22745,68.98000336,17.82999992,2024-03-21 09:12:18.295 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17598,21278,2796,17160,16168,12993,22020,22167,22739,68.97000122,17.79999924,2024-03-21 09:12:18.525 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17599,21281,2792,17154,16156,12986,22015,22158,22736,68.97000122,17.78000069,2024-03-21 09:12:18.777 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17600,21273,2793,17146,16147,12974,22008,22145,22734,68.94000244,17.82999992,2024-03-21 09:12:19.058 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17601,21280,2795,17141,16147,12977,22016,22151,22734,68.94999695,17.85000038,2024-03-21 09:12:19.295 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17602,21275,2793,17140,16140,12968,22016,22146,22735,68.94000244,17.82999992,2024-03-21 09:12:19.560 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17603,21273,2792,17132,16130,12958,22025,22010,22727,68.98000336,17.72999954,2024-03-21 09:12:19.809 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17604,21273,2796,17130,16129,12952,22012,22009,22725,68.94999695,17.80999947,2024-03-21 09:12:20.049 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17605,21261,2796,17116,16114,12940,22010,21998,22722,68.97000122,17.79999924,2024-03-21 09:12:20.318 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17606,21263,2794,17118,16116,12936,22017,21999,22726,68.97000122,17.82999992,2024-03-21 09:12:20.554 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17607,21267,2792,17112,16114,12795,22011,21988,22720,68.98000336,17.79999924,2024-03-21 09:12:20.816 +0700,2024-03-21 16:12:21.827 +0700,2024-03-21 16:12:21.827 +0700,55,3
17608,21271,2795,17109,16115,12786,22005,21992,22727,68.94999695,17.77000046,2024-03-21 09:12:21.062 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17609,21260,2795,17093,16108,12769,22000,21980,22716,68.97000122,17.75,2024-03-21 09:12:21.766 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17610,21265,2791,17090,16104,12759,22002,21969,22712,68.97000122,17.82999992,2024-03-21 09:12:21.790 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17611,21256,2796,17080,16097,12749,21991,21977,22719,68.94999695,17.82999992,2024-03-21 09:12:21.812 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17612,21254,2794,17078,16101,12738,21999,21962,22711,68.97000122,17.81999969,2024-03-21 09:12:22.085 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17613,21253,2794,17077,16101,12735,21998,21958,22708,68.97000122,17.86000061,2024-03-21 09:12:22.323 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17614,21242,2793,17064,16093,12715,21991,21953,22696,68.98000336,17.79999924,2024-03-21 09:12:22.586 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17615,21244,2792,17063,16095,12698,21997,21951,22702,68.97000122,17.80999947,2024-03-21 09:12:22.835 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17616,21249,2796,17058,16089,12679,21996,21941,22691,68.97000122,17.78000069,2024-03-21 09:12:23.087 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17617,21232,2793,17049,16088,12786,21985,21935,22691,68.97000122,17.79999924,2024-03-21 09:12:23.334 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17618,21221,2793,17049,16093,12779,21991,21937,22695,68.98000336,17.81999969,2024-03-21 09:12:23.583 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17619,21230,2797,17045,16088,12775,21993,21932,22691,68.94999695,17.79999924,2024-03-21 09:12:23.829 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17620,21232,2792,17039,16082,12763,21983,21923,22685,69.01000214,17.79999924,2024-03-21 09:12:24.096 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17621,21220,2793,17028,16082,12749,21975,21911,22677,68.98000336,17.85000038,2024-03-21 09:12:24.347 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17622,21217,2792,17021,16066,12742,21981,21912,22680,68.94999695,17.72999954,2024-03-21 09:12:24.584 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17623,21211,2799,17019,16060,12736,21975,21902,22668,68.98000336,17.78000069,2024-03-21 09:12:24.824 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17624,21211,2795,17011,16058,12724,21972,21894,22669,68.94999695,17.77000046,2024-03-21 09:12:25.106 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17625,21207,2793,17007,16050,12723,21976,21892,22667,68.94999695,17.78000069,2024-03-21 09:12:25.334 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17626,21211,2795,17004,16039,12710,21968,22015,22667,69,17.81999969,2024-03-21 09:12:25.607 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17627,21208,2793,17002,16030,12709,21980,22014,22665,69,17.79999924,2024-03-21 09:12:25.856 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17628,21210,2794,17002,16026,12692,21972,22006,22664,68.98000336,17.77000046,2024-03-21 09:12:26.109 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17629,21198,2800,16995,16010,12694,21982,21999,22783,69,17.82999992,2024-03-21 09:12:26.347 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17630,21206,2793,16987,16004,12693,21973,21990,22782,68.98000336,17.79999924,2024-03-21 09:12:26.610 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17631,21211,2797,16982,15999,12689,21974,21989,22783,68.97000122,17.81999969,2024-03-21 09:12:26.846 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17632,21209,2793,16984,16002,12676,21974,21991,22658,68.97000122,17.87999916,2024-03-21 09:12:27.103 +0700,2024-03-21 16:12:28.132 +0700,2024-03-21 16:12:28.132 +0700,55,3
17633,21208,2792,16979,16001,12540,21977,21983,22778,68.97000122,17.81999969,2024-03-21 09:12:27.362 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17634,21210,2793,16975,15995,12536,21972,21976,22657,68.94999695,17.77000046,2024-03-21 09:12:28.050 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17635,21208,2793,16973,15995,12522,21978,21973,22776,68.98000336,17.78000069,2024-03-21 09:12:28.072 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17636,21204,2795,16958,15983,12508,21968,21963,22775,69,17.81999969,2024-03-21 09:12:28.101 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17637,21216,2794,16949,15987,12506,21955,21961,22777,68.98000336,17.81999969,2024-03-21 09:12:28.380 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17638,21186,2792,16953,15972,12499,21967,21952,22771,68.97000122,17.82999992,2024-03-21 09:12:28.625 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17639,21196,2797,16937,15974,12493,21957,21944,22765,68.97000122,17.81999969,2024-03-21 09:12:28.884 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17640,21189,2795,16939,15970,12486,21951,21942,22756,68.98000336,17.79999924,2024-03-21 09:12:29.129 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17641,21186,2797,16931,15969,12483,21957,21934,22758,68.97000122,17.85000038,2024-03-21 09:12:29.374 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17642,21192,2794,16927,15957,12468,21953,21931,22756,69,17.82999992,2024-03-21 09:12:29.636 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17643,21181,2797,16920,15949,12463,21951,21928,22755,68.98000336,17.85000038,2024-03-21 09:12:29.868 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17644,21183,2797,16921,15935,12452,21955,21924,22749,69,17.79999924,2024-03-21 09:12:30.144 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17645,21189,2793,16920,15912,12433,21958,21922,22753,69,17.79999924,2024-03-21 09:12:30.397 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17646,21187,2793,16917,15911,12542,21948,21922,22755,69,17.82999992,2024-03-21 09:12:30.646 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17647,21181,2793,16911,15895,12523,21948,21909,22745,69,17.82999992,2024-03-21 09:12:30.879 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17648,21179,2796,16906,15897,12515,21946,21910,22738,68.98000336,17.85000038,2024-03-21 09:12:31.148 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17649,21177,2792,16895,15893,12505,21942,21901,22738,69.01000214,17.85000038,2024-03-21 09:12:31.404 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17650,21166,2796,16892,15885,12503,21955,21895,22734,68.98000336,17.85000038,2024-03-21 09:12:31.650 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17651,21166,2798,16895,15886,12493,21957,21889,22729,69,17.87999916,2024-03-21 09:12:31.895 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17652,21176,2799,16882,15893,12488,21948,21757,22737,68.98000336,17.75,2024-03-21 09:12:32.172 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17653,21174,2794,16881,15891,12481,21947,21745,22725,69,17.85000038,2024-03-21 09:12:32.402 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17654,21172,2794,16878,15892,12475,21945,21744,22731,68.98000336,17.82999992,2024-03-21 09:12:32.649 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17655,21168,2794,16872,15890,12468,21946,21746,22729,69.01000214,17.81999969,2024-03-21 09:12:32.916 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17656,21166,2795,16871,15888,12466,21945,21739,22725,69,17.85000038,2024-03-21 09:12:33.166 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17657,21160,2793,16871,15874,12442,21948,21730,22715,69,17.87999916,2024-03-21 09:12:33.425 +0700,2024-03-21 16:12:34.436 +0700,2024-03-21 16:12:34.436 +0700,55,3
17658,21158,2793,16862,15869,12436,21944,21725,22716,69.01000214,17.82999992,2024-03-21 09:12:33.674 +0700,2024-03-21 16:12:40.730 +0700,2024-03-21 16:12:40.730 +0700,55,3
17659,21165,2793,16851,15868,12430,21941,21716,22711,69,17.77000046,2024-03-21 09:12:34.317 +0700,2024-03-21 16:12:40.730 +0700,2024-03-21 16:12:40.730 +0700,55,3
17660,21162,2793,16857,15854,12426,21944,21715,22716,69,17.86000061,2024-03-21 09:12:34.337 +0700,2024-03-21 16:12:40.730 +0700,2024-03-21 16:12:40.730 +0700,55,3
